# TextGrid to CSV (D. Gibbon, 2008-11-23)
# Open the file with OpenOffice.org Calc or MS-Excel.
FileName	TierType	TierName	Label	Start	End	Duration
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ma5" 	36.4 	36.525 	0.125
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"shuo1" 	36.525 	37.015 	0.490000000000002
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	37.015 	37.18 	0.16499999999999915
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	37.18 	37.34 	0.1600000000000037
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"mei3" 	37.34 	37.465 	0.125
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"yi1" 	37.465 	37.56 	0.09499999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"can1" 	37.56 	37.905 	0.34499999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"dou1" 	37.905 	38.04 	0.134999999999998
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"chi1" 	38.04 	38.27 	0.23000000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"han2" 	38.27 	38.46 	0.18999999999999773
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"you3" 	38.46 	38.555 	0.09499999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"dan4" 	38.555 	38.805 	0.25
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"bai2" 	38.805 	38.975 	0.1700000000000017
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zhi2" 	38.975 	39.135 	0.1599999999999966
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"de5" 	39.135 	39.23 	0.09499999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"shi2" 	39.23 	39.485 	0.25500000000000256
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"wu4" 	39.485 	39.74 	0.25500000000000256
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	39.74 	39.755 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	39.755 	39.77 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ni3" 	39.77 	39.84 	0.07000000000000028
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"hen3" 	39.84 	40.515 	0.6749999999999972
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"kuai4" 	40.515 	40.785 	0.269999999999996
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"jiu4" 	40.785 	40.97 	0.18500000000000227
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"hui4" 	40.97 	41.115 	0.14500000000000313
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zhang3" 	41.115 	41.375 	0.259999999999998
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"gao1" 	41.375 	41.835 	0.46000000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	41.835 	41.925 	0.0899999999999963
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	41.925 	41.94 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"a1" 	41.94 	42.05 	0.10999999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"li4" 	42.05 	42.39 	0.3400000000000034
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	42.39 	43.075 	0.6850000000000023
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	43.075 	43.335 	0.259999999999998
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zheng3" 	43.335 	43.545 	0.21000000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zheng3" 	43.545 	43.745 	0.19999999999999574
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"san1" 	43.745 	43.975 	0.23000000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ge5" 	43.975 	44.04 	0.06499999999999773
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"xing1" 	44.04 	44.25 	0.21000000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"qi2" 	44.25 	44.685 	0.4350000000000023
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	44.685 	44.8 	0.11499999999999488
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	44.8 	44.96 	0.1600000000000037
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"a1" 	44.96 	45.065 	0.10499999999999687
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"li4" 	45.065 	45.205 	0.14000000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"yi4" 	45.205 	45.31 	0.10500000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zhi2" 	45.31 	45.665 	0.3549999999999969
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"chi1" 	45.665 	45.97 	0.3049999999999997
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"yu2" 	45.97 	46.5 	0.5300000000000011
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"chi1" 	46.5 	46.885 	0.384999999999998
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"dan4" 	46.885 	47.27 	0.3850000000000051
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"chi1" 	47.27 	47.55 	0.27999999999999403
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ji1" 	47.55 	47.89 	0.3400000000000034
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"rou4" 	47.89 	48.25 	0.35999999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"qi3" 	48.25 	48.545 	0.2950000000000017
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"si1" 	48.545 	48.9 	0.3549999999999969
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"han4" 	48.9 	49.115 	0.2150000000000034
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"kao3" 	49.115 	49.36 	0.24499999999999744
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"dou4" 	49.36 	49.59 	0.23000000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zi5" 	49.59 	50.37 	0.779999999999994
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	50.37 	50.425 	0.054999999999999716
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	50.425 	50.44 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ta1" 	50.44 	50.515 	0.07500000000000284
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"mei3" 	50.515 	50.675 	0.1599999999999966
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"tian1" 	50.675 	50.88 	0.2050000000000054
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"he1" 	50.88 	51.065 	0.18499999999999517
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ba1" 	51.065 	51.235 	0.1700000000000017
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"bei1" 	51.235 	51.42 	0.18500000000000227
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"niu2" 	51.42 	51.63 	0.21000000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"nai3" 	51.63 	51.955 	0.32499999999999574
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	51.955 	52.32 	0.365000000000002
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	52.32 	52.405 	0.08500000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ma1" 	52.405 	52.515 	0.10999999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ma5" 	52.515 	52.585 	0.07000000000000028
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"jia1" 	52.585 	52.805 	0.21999999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"le5" 	52.805 	52.875 	0.07000000000000028
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"xu3" 	52.875 	53.105 	0.22999999999999687
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"duo1" 	53.105 	53.27 	0.16500000000000625
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"dan4" 	53.27 	53.475 	0.2049999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"bai2" 	53.475 	53.65 	0.17499999999999716
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zhi2" 	53.65 	53.835 	0.18500000000000227
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zai4" 	53.835 	53.995 	0.1599999999999966
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"li3" 	53.995 	54.17 	0.17500000000000426
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"tou2" 	54.17 	54.5 	0.3299999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	54.5 	54.745 	0.24499999999999744
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	54.745 	55.8049999 	1.059999900000001
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ke3" 	55.8049999 	55.955 	0.15000009999999975
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"shi4" 	55.955 	56.115 	0.1600000000000037
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"mei2" 	56.115 	56.3 	0.18499999999999517
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"you3" 	56.3 	56.46 	0.1600000000000037
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"yong4" 	56.46 	56.875 	0.41499999999999915
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	56.875 	56.98 	0.10499999999999687
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	56.98 	57.19 	0.21000000000000085
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ta1" 	57.19 	57.33 	0.14000000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"yi1" 	57.33 	57.42 	0.09000000000000341
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"dian3" 	57.42 	57.71 	0.28999999999999915
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"er2" 	57.71 	57.82 	0.10999999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ye3" 	57.82 	57.945 	0.125
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"mei2" 	57.945 	58.11 	0.16499999999999915
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zhang3" 	58.11 	58.37 	0.259999999999998
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"gao1" 	58.37 	58.615 	0.24500000000000455
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	58.615 	58.635 	0.01999999999999602
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	58.635 	58.685 	0.05000000000000426
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ba4" 	58.685 	60.03 	1.3449999999999989
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ba5" 	60.03 	60.38 	0.3500000000000014
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	60.38 	60.47 	0.0899999999999963
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	60.47 	60.675 	0.2049999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zen3" 	60.675 	60.855 	0.17999999999999972
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"yang4" 	60.855 	61.015 	0.1600000000000037
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"cai2" 	61.015 	61.09 	0.07500000000000284
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"hui4" 	61.09 	61.29 	0.19999999999999574
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zhang3" 	61.29 	61.56 	0.2700000000000031
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"gao1" 	61.56 	61.995 	0.43499999999999517
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	61.995 	62.14 	0.14500000000000313
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	62.14 	62.45 	0.3100000000000023
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"a1" 	62.45 	62.51 	0.05999999999999517
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"li4" 	62.51 	62.635 	0.125
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"wen4" 	62.635 	62.95 	0.31500000000000483
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	62.95 	62.965 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	62.965 	62.99 	0.02499999999999858
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"yun4" 	62.99 	63.05 	0.05999999999999517
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"dong4" 	63.05 	63.56 	0.5100000000000051
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	63.56 	63.64 	0.0799999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	63.64 	63.66 	0.01999999999999602
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ba4" 	63.66 	64.09 	0.4300000000000068
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ba5" 	64.09 	65.025 	0.9350000000000023
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"shuo1" 	65.025 	65.51 	0.48499999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	65.51 	65.59 	0.0799999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	65.59 	65.7 	0.10999999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"duo1" 	65.7 	65.875 	0.17499999999999716
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zuo4" 	65.875 	66.09 	0.2150000000000034
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"yun4" 	66.09 	66.33 	0.23999999999999488
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"dong4" 	66.33 	66.55 	0.21999999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	66.55 	66.575 	0.025000000000005684
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	66.575 	66.72 	0.14499999999999602
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"chang2" 	66.72 	66.845 	0.125
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"chang2" 	66.845 	67.115 	0.269999999999996
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"la1" 	67.115 	67.275 	0.1600000000000108
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"shou3" 	67.275 	67.555 	0.28000000000000114
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"han4" 	67.555 	67.795 	0.23999999999999488
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"la1" 	67.795 	67.955 	0.1599999999999966
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"tui3" 	67.955 	68.26 	0.3050000000000068
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	68.26 	68.745 	0.48499999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	68.745 	68.83 	0.08499999999999375
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zhe4" 	68.83 	68.96 	0.12999999999999545
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"yang4" 	68.96 	69.18 	0.22000000000001307
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	69.18 	69.295 	0.11499999999999488
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	69.295 	69.525 	0.23000000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ni3" 	69.525 	69.59 	0.06499999999999773
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"hen3" 	69.59 	69.74 	0.14999999999999147
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"kuai4" 	69.74 	69.925 	0.18500000000000227
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"jiu4" 	69.925 	70.065 	0.14000000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"hui4" 	70.065 	70.205 	0.14000000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zhang3" 	70.205 	70.48 	0.2750000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"gao1" 	70.48 	70.785 	0.3049999999999926
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	70.785 	70.805 	0.020000000000010232
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	70.805 	70.98 	0.17499999999999716
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"a1" 	70.98 	71.065 	0.08499999999999375
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"li4" 	71.065 	71.375 	0.3100000000000023
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	71.375 	71.605 	0.23000000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	71.605 	72.34 	0.7349999999999994
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zheng3" 	72.34 	72.56 	0.21999999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zheng3" 	72.56 	72.785 	0.22499999999999432
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"san1" 	72.785 	73.03 	0.24500000000000455
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ge5" 	73.03 	73.08 	0.04999999999999716
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"xing1" 	73.08 	73.31 	0.23000000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"qi2" 	73.31 	73.685 	0.375
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	73.685 	73.875 	0.18999999999999773
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	73.875 	74.03 	0.15500000000000114
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"a1" 	74.03 	74.14 	0.10999999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"li4" 	74.14 	74.255 	0.11499999999999488
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"mei3" 	74.255 	74.415 	0.1600000000000108
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"tian1" 	74.415 	74.655 	0.23999999999999488
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"du1" 	74.655 	74.82 	0.16499999999999204
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"rao4" 	74.82 	75.005 	0.18500000000000227
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zhe5" 	75.005 	75.145 	0.14000000000000057
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"hua1" 	75.145 	75.415 	0.27000000000001023
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"yuan2" 	75.415 	75.595 	0.1799999999999926
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"pao3" 	75.595 	75.84 	0.24500000000000455
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"bu4" 	75.84 	76.08 	0.23999999999999488
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	76.08 	76.095 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	76.095 	76.135 	0.04000000000000625
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"bu2" 	76.135 	76.74 	0.6049999999999898
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"duan4" 	76.74 	76.97 	0.23000000000000398
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"de5" 	76.97 	77.06 	0.09000000000000341
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"tiao4" 	77.06 	77.295 	0.23499999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"gao1" 	77.295 	77.565 	0.269999999999996
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"han4" 	77.565 	77.755 	0.18999999999999773
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"tiao4" 	77.755 	77.99 	0.23499999999999943
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"sheng2" 	77.99 	78.335 	0.34499999999999886
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"\" 	78.335 	78.35 	0.015000000000000568
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"n" 	78.35 	78.38 	0.030000000000001137
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ba4" 	78.38 	79.21 	0.8299999999999983
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ba5" 	79.21 	79.365 	0.15500000000000114
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"hai2" 	79.365 	79.495 	0.13000000000000966
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"bang1" 	79.495 	79.675 	0.1799999999999926
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"ta1" 	79.675 	79.795 	0.12000000000000455
/Users/neuroling/Downloads/Sound/story1.TextGrid	"IntervalTier" 	"Pinyin" 	"zuo4" 	79.795 	80.03 	0.23499999999999943
